PLETH,II
0.625552332410906,-45.1805303030303
0.671771747547814,-33.1805303030303
0.635870121730682,-43.1805303030303
0.658877736034583,-51.1805303030303
0.649927085193411,-37.1805303030303
0.645070712510435,-56.1805303030303
0.662204557279648,-46.1805303030303
0.635359085483149,-49.1805303030303
0.668635959916499,-35.1805303030303
-1.28975373591261,-61.1805303030303
-1.39651848589392,-45.1805303030303
-1.31739403311939,-44.1805303030303
-1.36358111495802,-52.1805303030303
-1.35211805748414,-49.1805303030303
-1.330476236246,-28.1805303030303
-1.38061491824265,-60.1805303030303
-1.30891052222974,-37.1805303030303
-1.39375895063371,-28.1805303030303
-1.30477055863556,-5.18053030303031
-1.38920484739317,-9.18053030303031
-2.27807078453813,-38.1805303030303
-4.32568626342866,-62.1805303030303
-5.34113461597216,-74.1805303030303
-5.34666328865692,-72.1805303030303
-5.36115146657212,-81.1805303030303
-5.3295646240721,-96.1805303030303
-5.37394993172842,-75.1805303030303
-5.32193642304716,-77.1805303030303
-5.37609184003521,-71.1805303030303
-5.32505610850346,-84.1805303030303
-5.36841283849949,-60.1805303030303
-5.336217745432,131.81946969697
-5.35508926409529,332.81946969697
-5.35028175678787,-25.1805303030303
-5.34166554638902,-161.18053030303
-7.28416386334779,-56.1805303030303
-7.39723684141209,-60.1805303030303
-7.32123632198996,-96.1805303030303
-10.2393618473078,-68.1805303030303
-10.4591431779603,-67.1805303030303
-10.2493789024848,-58.1805303030303
-10.4301687320818,-77.1805303030303
-10.2931119251444,-72.1805303030303
-8.45462639913461,-77.1805303030303
-9.24690631150745,-56.1805303030303
-6.51654316422539,-68.1805303030303
-5.292856523566,-59.1805303030303
-5.33658511669987,-55.1805303030303
-5.42410411468678,-43.1805303030303
-5.22376809445076,-40.1805303030303
-6.47046400725629,-33.1805303030303
-6.20422011011087,-28.1805303030303
-6.50228793185624,-27.1805303030303
-6.20291212971012,-16.1805303030303
-6.47532763276353,17.8194696969697
-6.25340804944076,39.8194696969697
-5.44671946793941,43.8194696969697
-5.29798133592492,26.8194696969697
-5.35277097384654,14.8194696969697
-4.42863006142947,26.8194696969697
-1.35594141653173,6.81946969696969
-1.38002299179603,-8.18053030303031
-1.28650585935761,-11.1805303030303
0.487046198039536,-29.1805303030303
0.814792535920311,-38.1805303030303
0.502141473812416,-45.1805303030303
0.771454320305331,-48.1805303030303
0.56745102860037,-46.1805303030303
0.692024963871888,-37.1805303030303
0.652430163670926,-52.1805303030303
-0.351233519144315,-51.1805303030303
0.65313923375209,-51.1805303030303
0.609679858454522,-35.1805303030303
0.723944478689798,-38.1805303030303
0.555125883932916,-24.1805303030303
1.719532974394,-14.1805303030303
0.613506896524929,-27.1805303030303
0.694556093452826,-24.1805303030303
0.605324808282583,3.81946969696969
0.693707237379685,-20.1805303030303
0.614423147491832,-20.1805303030303
0.677856315645913,4.81946969696969
0.635010728190174,-5.18053030303031
0.654837033141969,7.81946969696969
0.65810703727918,18.8194696969697
-0.327313263013192,25.8194696969697
-1.31814018374653,44.8194696969697
0.535110169499812,41.8194696969697
-1.16621451808545,39.8194696969697
0.42308807905183,35.8194696969697
-0.140379575827948,23.8194696969697
-1.44313666407183,11.8194696969697
-1.331090927426,27.8194696969697
-1.29554357863854,23.8194696969697
-1.46387332764999,43.8194696969697
-1.18891403421284,11.8194696969697
-4.41981743683817,9.81946969696969
-4.25127177062621,23.8194696969697
-5.42413469063625,4.81946969696969
-5.26355366189138,25.8194696969697
-5.43654279511419,238.81946969697
-5.26838513997802,423.81946969697
-6.37742156516262,63.8194696969697
-6.33317200716185,-19.1805303030303
-6.35234870998841,67.8194696969697
-6.35810123318937,44.8194696969697
-5.36874145963591,62.8194696969697
-5.3439830869238,56.8194696969697
-5.34058936388263,74.8194696969697
-5.36962880277174,90.8194696969697
-5.31966818003869,71.8194696969697
-5.3842241324234,73.8194696969697
-5.31228045737407,100.81946969697
-5.38426912211985,103.81946969697
-5.31901199054867,109.81946969697
-5.37192085511172,120.81946969697
-5.33537885576522,121.81946969697
-5.35338745957092,124.81946969697
-5.35416676014325,142.81946969697
-5.3361324719084,154.81946969697
-5.36838449114318,172.81946969697
-5.32605370900944,163.81946969697
-5.37369757769522,187.81946969697
-4.3644799898424,199.81946969697
-2.41507742299539,202.81946969697
-1.33107530724979,220.81946969697
-0.399139602983983,231.81946969697
0.647821246758249,215.81946969697
1.62474265119811,220.81946969697
2.62362301802123,201.81946969697
2.68579967286767,178.81946969697
3.5731592683275,190.81946969697
3.72174525791197,180.81946969697
4.55398588685646,172.81946969697
5.68480146812262,180.81946969697
5.63921136855866,180.81946969697
5.64075171108466,180.81946969697
5.67998390646026,196.81946969697
5.60683786101506,196.81946969697
5.70438113466771,185.81946969697
5.59351333091319,227.81946969697
3.78392764487421,202.81946969697
2.57690574750831,206.81946969697
2.70207934076242,227.81946969697
1.66417232542638,230.81946969697
1.61802586909776,222.81946969697
1.69851012268982,237.81946969697
0.63277208954035,234.81946969697
0.678724568747222,228.81946969697
0.616499916503612,248.81946969697
0.687878203566452,228.81946969697
0.61477301067786,228.81946969697
-1.23971903146482,247.81946969697
-1.43831485737059,283.81946969697
-1.28712837084123,273.81946969697
-2.3415202853755,267.81946969697
-1.42036464821521,315.81946969697
-2.22605292418273,302.81946969697
-2.46973577369265,279.81946969697
-1.28113225592756,267.81946969697
-1.40119075597117,299.81946969697
-2.27795970769808,274.81946969697
-1.43136673349861,274.81946969697
-1.30340533690244,282.81946969697
-1.35701467713042,311.81946969697
-1.37702493920114,297.81946969697
-1.29099709982192,275.81946969697
-1.4298198382723,263.81946969697
-1.25536482345141,370.81946969697
-1.44627037346092,584.81946969697
-1.25815357921703,584.81946969697
-1.42599936969106,287.81946969697
-1.2926414783265,292.81946969697
