PLETH,II
-1.48075830575026,4.70473684210526
-1.59016527189029,10.7047368421053
-0.544025813044382,-14.2952631578947
0.433684070212974,-3.29526315789474
0.470724544679526,-5.29526315789474
0.46240862695093,9.70473684210526
0.443449143897571,-0.295263157894738
0.485781257640974,22.7047368421053
-1.49643681487331,17.7047368421053
-1.56798963197002,26.7047368421053
-1.53126339940545,11.7047368421053
-1.53241328402568,4.70473684210526
-1.56418407513223,10.7047368421053
-2.46619524885916,5.70473684210526
-4.5383504186856,2.70473684210526
-5.49681063102699,21.7047368421053
-5.58389332623529,5.70473684210526
-7.42415496184521,22.7047368421053
-9.55818749313065,13.7047368421053
-9.53816225541048,22.7047368421053
-9.52884123673556,22.7047368421053
-10.5255076448386,25.7047368421053
-10.5401990949206,62.7047368421053
-10.5552584443441,199.704736842105
-10.5141764318444,172.704736842105
-12.4977061748606,26.7047368421053
-10.6433960719494,1.70473684210526
-10.4699206391818,13.7047368421053
-9.61385758089698,1.70473684210526
-7.58839469170351,4.70473684210526
-5.54103593253876,-5.29526315789474
-5.57341513802722,0.704736842105262
-5.4802100441387,5.70473684210526
-5.62074641119448,-1.29526315789474
-5.44977816111652,-9.29526315789474
-5.63272861269784,27.7047368421053
-5.45593966165256,7.70473684210526
-5.61041266233892,17.7047368421053
-5.49105546521452,17.7047368421053
-5.56679525957135,22.7047368421053
-5.5384102664427,18.7047368421053
-5.52044877074127,30.7047368421053
-5.57946628396251,25.7047368421053
-5.4881349585794,36.7047368421053
-5.60067682261759,33.7047368421053
-5.47916068718704,49.7047368421053
-2.71405324047139,65.7047368421053
-1.4355360964115,60.7047368421053
2.23307141821635,62.7047368421053
5.50436442218858,62.7047368421053
9.31402639038657,37.7047368421053
11.4506348496347,21.7047368421053
14.4152786202144,-24.2952631578947
17.315078186981,-37.2952631578947
21.4920327746382,-58.2952631578947
22.3386237205469,-56.2952631578947
25.4947270603922,-65.2952631578947
26.3508256754707,-62.2952631578947
26.5864662844411,-64.2952631578947
26.3272277066826,-42.2952631578947
25.622684650875,-62.2952631578947
21.4769972268325,-38.2952631578947
21.4319994428792,-41.2952631578947
18.609790816391,-14.2952631578947
17.3650938194573,-18.2952631578947
15.6096323926635,-6.29526315789474
14.3882472595149,-5.29526315789474
11.6062928059063,-2.29526315789474
9.45068618469123,1.70473684210526
7.49522040121425,5.70473684210526
6.51847552413241,9.70473684210526
5.39604138880557,4.70473684210526
3.63727438379576,-1.29526315789474
2.30916810606723,20.7047368421053
1.64768483769752,1.70473684210526
0.331415645799699,2.70473684210526
0.558565545929252,5.70473684210526
-1.52617320603037,12.7047368421053
-1.5807545665197,5.70473684210526
-1.48049997046874,13.7047368421053
-2.57460307018712,1.70473684210526
-4.41733913013699,13.7047368421053
-4.65690499126112,-8.29526315789474
-4.44165865168687,13.7047368421053
-2.69191152736557,-6.29526315789474
-2.43291665875252,5.70473684210526
-2.59791883716102,-14.2952631578947
-1.57397545420617,-9.29526315789474
-1.46556592621342,2.70473684210526
-1.64700240055415,1.70473684210526
-0.4541267373493,-3.29526315789474
-1.60056221550798,-2.29526315789474
-1.47189235482499,-2.29526315789474
-2.57207091730996,7.70473684210526
-2.50759548246829,1.70473684210526
-2.57191939698571,18.7047368421053
-2.5137871238978,5.70473684210526
-4.48305132329283,22.7047368421053
-2.6705475344831,13.7047368421053
-4.35610984417419,1.70473684210526
-5.64151127203907,-3.29526315789474
-5.48743032072117,5.70473684210526
-5.54474022961386,-5.29526315789474
-7.50438729240949,5.70473684210526
-7.5253040211272,-5.29526315789474
-7.60196957682897,1.70473684210526
-7.44251576980805,2.70473684210526
-7.66332401235984,10.7047368421053
-6.44554655532481,-1.29526315789474
-6.64003916884685,7.70473684210526
-5.48532121149989,44.7047368421053
-5.58879794640561,182.704736842105
-5.50347312496748,162.704736842105
-5.56402846528911,22.7047368421053
-5.53201563976012,-8.29526315789474
-5.5346914488879,-8.29526315789474
-5.55932527178566,1.70473684210526
-5.51182111454381,1.70473684210526
-5.57594944182304,-8.29526315789474
-5.50252193528344,13.7047368421053
-5.57761778493995,5.70473684210526
-5.50804856865045,6.70473684210526
-5.56597511042426,4.70473684210526
-6.48539269636016,12.7047368421053
-7.54044527611308,18.7047368421053
-7.55296281621347,17.7047368421053
-9.44045821091122,15.7047368421053
-7.71228521637143,26.7047368421053
-8.3579320583589,28.7047368421053
-9.6385287370068,36.7047368421053
-7.56889051776979,26.7047368421053
-7.47625139906433,54.7047368421053
-7.63215682517518,50.7047368421053
-7.43256843666793,65.7047368421053
-5.73135603450236,65.7047368421053
-5.36918714893735,76.7047368421053
-1.83342691602955,71.7047368421053
1.56474406570151,79.7047368421053
5.26497088528712,49.7047368421053
9.40694250243199,42.7047368421053
14.38502644689,1.70473684210526
18.2941518644806,-24.2952631578947
22.5193487400563,-50.2952631578947
26.1914523816718,-53.2952631578947
26.7385958744399,-66.2952631578947
29.0795599863197,-50.2952631578947
29.779790407548,-72.2952631578947
27.3016669436507,-50.2952631578947
26.5687984894914,-54.2952631578947
26.4437121822002,-34.2952631578947
21.581395964615,-21.2952631578947
19.5227354052397,-14.2952631578947
17.3864607050071,-18.2952631578947
14.7285492070849,10.7047368421053
11.2676655069129,-9.29526315789474
9.7559093073728,7.70473684210526
8.21067910855246,12.7047368421053
5.79601480077961,2.70473684210526
5.18991638571636,12.7047368421053
3.71929590768664,27.7047368421053
2.349325664152,10.7047368421053
1.49861826721935,15.7047368421053
0.566905420139779,17.7047368421053
0.265522592772568,20.7047368421053
-1.20761911204354,5.70473684210526
-0.931710889217481,30.7047368421053
0.789633618725894,9.70473684210526
0.177534436765482,1.70473684210526
0.67013026948681,3.70473684210526
0.334099500728346,14.7047368421053
0.494113112713598,-8.29526315789474
-0.44965890928544,9.70473684210526
0.261117061553053,-0.295263157894738
0.699180535933298,7.70473684210526
1.16505571419391,-9.29526315789474
2.69868207038416,9.70473684210526
2.25456554677816,5.70473684210526
2.61318558982944,10.7047368421053
2.36716060677553,10.7047368421053
2.4861906532471,5.70473684210526
1.53433249540683,-5.29526315789474
1.33653543814092,-9.29526315789474
-0.307404335749194,-4.29526315789474
-1.73708872040187,4.70473684210526
-2.31877064658722,-3.29526315789474
-5.6095600356116,12.7047368421053
-5.50259473369559,4.70473684210526
-5.5464852421136,-0.295263157894738
-5.56489878938793,10.7047368421053
-6.45190985430039,21.7047368421053
-6.64149627204625,4.70473684210526
-6.43794430179278,33.7047368421053
-6.63522575325667,113.704736842105
-7.42344478302599,197.704736842105
-7.62867349539288,55.7047368421053
-6.52648497328965,-10.2952631578947
-6.52402393076477,-14.2952631578947
-6.58392891878127,5.70473684210526
-6.47667883528447,-5.29526315789474
-6.6175052783394,1.70473684210526
-5.49780461204428,-8.29526315789474
-7.50907063364459,6.70473684210526
-7.56003108784836,-5.29526315789474
-9.45647301026497,7.70473684210526
-9.59879927747165,13.7047368421053
-9.51179545827657,10.7047368421053
-9.53958900192901,13.7047368421053
-9.56902074589414,17.7047368421053
-8.52842256048232,5.70473684210526
-7.61434406957283,22.7047368421053
-7.45586016633942,5.70473684210526
-7.62751428082948,23.7047368421053
-6.49870718702446,22.7047368421053
-5.61472124184092,46.7047368421053
-5.48257745241681,41.7047368421053
-2.69485328207692,53.7047368421053
0.454825244416024,57.7047368421053
2.41580745385546,58.7047368421053
5.3490905554192,49.7047368421053
9.42936268579765,55.7047368421053
13.305296730713,33.7047368421053
17.4580815507949,1.70473684210526
19.370871779661,-44.2952631578947
21.4670838974614,-46.2952631578947
24.332776843247,-61.2952631578947
26.4895830798025,-53.2952631578947
26.4433107805927,-64.2952631578947
26.4609708958309,-58.2952631578947
27.4325176365943,-61.2952631578947
27.4682485263409,-61.2952631578947
26.5068552143075,-58.2952631578947
25.4421624373338,-34.2952631578947
21.6413602705666,-41.2952631578947
19.3756923268854,-17.2952631578947
17.5999830765223,-22.2952631578947
14.4738013678071,-3.29526315789474
13.4587801317671,-14.2952631578947
9.64146530467839,-3.29526315789474
8.32132955573748,-1.29526315789474
5.69927370264688,-1.29526315789474
5.26472687410154,-6.29526315789474
3.67175079972745,4.70473684210526
2.36725032271809,0.704736842105262
1.50969933683261,9.70473684210526
1.49127053306305,1.70473684210526
0.393580152979798,10.7047368421053
0.589177474348538,-3.29526315789474
